externalSource,externalId,parentCategory,subCategory
LODGING_STD,6510000-201-2021-00008,숙박,호텔
LODGING_STD,6510000-201-2022-00001,숙박,호텔
LODGING_STD,6510000-201-1991-00002,숙박,호텔
KOPIS,PF297824,공연,클래식/오페라
KOPIS,PF297819,공연,뮤지컬
KOPIS,PF297818,공연,관람형 연극
KOPIS,PF297817,공연,클래식/오페라
KOPIS,PF297815,공연,클래식/오페라
KOPIS,PF297813,공연,대형 콘서트(아이돌/스타디움)
KOPIS,PF297803,공연,서커스/마술
KOPIS,PF297802,공연,클래식/오페라
KOPIS,PF297801,공연,무용/발레
KOPIS,PF297796,공연,클래식/오페라
KOPIS,PF297795,공연,무용/발레
KOPIS,PF297794,공연,뮤지컬
KOPIS,PF297792,공연,클래식/오페라
KOPIS,PF297790,공연,클래식/오페라
KOPIS,PF297789,공연,클래식/오페라
KOPIS,PF297783,공연,관람형 연극
KOPIS,PF297778,공연,관람형 연극
KAKAO,0c4dc69f6c838a7bbf3db34b2c08dbc6,맛집,카페(일반)
KAKAO,b78b77d1148c2307af0cb9ffdec7f6c0,맛집,카페(일반)
KAKAO,4dd76741c8653beb56a5b66657d90baf,맛집,카페(일반)
KAKAO,5bbb8cb7d238c925cbe7dbed4e49f0fd,맛집,카페(일반)
KAKAO,22aa88c76e618e3b6154380c3e0f0264,맛집,카페(일반)
KAKAO,81ef1ae55717c8d7d95865e71aec7012,맛집,카페(일반)
KAKAO,1c685b7c3c852b6a4d4d96cb3a162156,맛집,카페(일반)
KAKAO,9bd77a21472ce2f0a21e5b58ec7d8569,맛집,카페(일반)
KAKAO,25fdc0873bca297a19ccff3d74fc3ac5,맛집,카페(일반)
KAKAO,0673cda88dbb6c30ee098178f606a783,맛집,카페(일반)
KAKAO,07ff41a2c8cc085b36e6a56a0174f00c,맛집,카페(일반)
KAKAO,4e28e89ae67b7ce0b8cd000f38069cc7,맛집,카페(일반)
KAKAO,36bf3a91d683e7b93c987d90c4f275d9,맛집,카페(일반)
KAKAO,8fd0276df3372649cd5729964a4bfcaf,맛집,카페(일반)
KAKAO,49997363a695860432fc535de328a776,맛집,카페(일반)
KAKAO,63f4abaa39ab2270f97d4b5163246ec7,맛집,카페(일반)
KAKAO,e1ce6493b9c21fa40bc2bd6a2b81df9c,맛집,카페(일반)
KAKAO,8b4db662f1ca0bdf13bdfd2cf686c08b,맛집,카페(일반)
KAKAO,89183648c846e262f8fc5ccfc11605df,맛집,카페(일반)
KAKAO,eb430d2840cd5aa02584213b7e5c71b5,맛집,카페(일반)
KAKAO,75327cb92d2020f01e65301adc344991,맛집,카페(일반)
KAKAO,4b76a3417e772b5e43a8bf1634ac405f,맛집,카페(일반)
KAKAO,7355cdd6fb339976be01926b836e5f03,맛집,카페(일반)
KAKAO,faab6176bd24a12e2f5f3b40434e3243,맛집,카페(일반)
KAKAO,a80b5257829dec8e06761e313e9fecc0,맛집,카페(일반)
KAKAO,b9c8bd5b71ed6881c3a82b6c4ee275aa,맛집,카페(일반)
KAKAO,69eb7b903e22588e103d691bcb660728,맛집,카페(일반)
KAKAO,b703217761cc3025b42c246c53051f1a,맛집,카페(일반)
KAKAO,8e6558437be1d6ef2f4de208467e9a75,맛집,카페(일반)
KAKAO,66b13d8b404bd830c41048567179e34d,맛집,카페(일반)
KAKAO,5a67150334e37df27fd36e9c1595b942,맛집,카페(일반)
KAKAO,6ddd582d70f15587ebd82163473ea4a7,맛집,카페(일반)
KAKAO,698f1614dbfc2435d66538fd43ae5944,맛집,카페(일반)
KAKAO,5ae3fe2982a5832b1a3ef2f6ebab1182,맛집,카페(일반)
KAKAO,1cb32690b0844cf2d754362a2695c1e3,맛집,카페(일반)
KAKAO,7a2b382be2ba49ba6a4c0f60470997f2,맛집,카페(일반)
KAKAO,28f9a497b9282ce24c70e3af9c90ccd8,맛집,카페(일반)
KAKAO,4c993f687d30d7bd9391676a21bedf67,맛집,카페(일반)
KAKAO,f917c12afe6357abff71b0f2969f1c66,맛집,카페(일반)
KAKAO,45245258dcfcfdeb5ce30201a80e1201,맛집,카페(일반)
KAKAO,4238800884a20f1d90fb0aaf7bb1ee5f,맛집,카페(일반)
KAKAO,6d8cc530ff9227b7249da682a99a1de3,맛집,카페(일반)
KAKAO,2c9cef70c3c2c704ccd6a18b6094c67e,맛집,카페(일반)
KAKAO,895f7e802e15d79a470561e750b2e072,맛집,카페(일반)
KAKAO,dd6962fe38c825fe45e577fc82d121c2,맛집,카페(일반)
KAKAO,20636124e3b08daba808dfbf0c045198,맛집,카페(일반)
KAKAO,b0fed9437e2d0fb51cde8844acf789a1,맛집,카페(일반)
KAKAO,d4c06066f2804d53729629ca9bad6800,맛집,카페(일반)
KAKAO,4f0bdabe3671be0193be7b2c3c10812f,맛집,식당(한식)
KAKAO,85d9232397f7b922ed8e33910ba512e0,맛집,식당(한식)
KAKAO,183158a09498140bf67670ddad9a0921,맛집,식당(기타)
KAKAO,f9dda5f5534d39aa5632e72f3ea5eab7,맛집,식당(한식)
KAKAO,f362ba9f164b21e5c35f0b43c344a9a6,맛집,식당(일식)
KAKAO,fbd6a1ce5291222d151c9e11d7fc33f2,맛집,식당(양식)
KAKAO,f651d93d1fa8c3f4843473634f58e493,맛집,식당(한식)
KAKAO,d0cdec5e4703f77f32ee82f8ae7ce25d,맛집,식당(뷔페)
KAKAO,3a6a3d4d7b321cc7b025e4508e6ab24d,맛집,식당(아시아음식)
KAKAO,2a60cc75737cce8396860a525d3f0fea,맛집,식당(기타)
KAKAO,e3789fb488307720e6ed1e46293e65c7,맛집,식당(일식)
KAKAO,cc88902a3e4294ea085f26308f9678dd,맛집,식당(한식)
KAKAO,5f342391332c9ed23857c5322255ba2b,맛집,식당(한식)
KAKAO,abc165269a7c511c3a0f6cb5947f0cb3,맛집,식당(한식)
KAKAO,1d8ad233da9e071c489ebec9f52d71c7,맛집,식당(한식)
KAKAO,c404bbe45b758e6c71975fecf52cad23,맛집,식당(한식)
KAKAO,7f9310f2bf23dfb62f662bb2feee8623,맛집,식당(한식)
KAKAO,c3e0090ce98b4755dbdcb60e20446114,맛집,식당(한식)
KAKAO,c514381595d94f1dc64e843f3aab845c,맛집,식당(양식)
KAKAO,60bd14ab854311fc99a003369a26f33a,맛집,식당(한식)
KAKAO,56c7560df01c585c50e10d45de1c5da5,맛집,식당(한식)
KAKAO,d3c7441294d61b481655a382aa7dc714,맛집,식당(기타)
KAKAO,6aaa756e195204799656d94304ebd1a0,맛집,식당(양식)
KAKAO,e8a3b4f8a88a3534577f2d87e537adce,맛집,식당(양식)
KAKAO,a175bf869baf48eae6fa46d0a79cf43f,맛집,식당(분식)
KAKAO,9c8ea560eec00d3f0c0dfe7be99df204,맛집,식당(한식)
KAKAO,f82046eef44b325151f375da24ccf01d,맛집,식당(양식)
KAKAO,404e2b12d76440de2a5e13409b2a3b7f,맛집,식당(한식)
KAKAO,c15084eb27e8b859215220eff229a3cd,맛집,식당(한식)
KAKAO,cee7af1feb31744320a6acea46cf1486,맛집,식당(기타)
KAKAO,78fa43474a9a55a4f4c28e1d112e3a0f,맛집,식당(한식)
KAKAO,a4b5775dd1f89222f188b6bde05deb44,맛집,식당(한식)
KAKAO,265fc93238e0eb24bb4ca4b3716dfe50,맛집,식당(양식)
KAKAO,1acff96f560cdd9630d7c155777c8157,맛집,식당(한식)
KAKAO,74fdeacfd1d54991dab8b4af1416057e,맛집,식당(한식)
KAKAO,7a5f4356180bd6ed6dec7ae8896e9d7f,맛집,식당(한식)
KAKAO,ffc3b324b4182e37d5de6b17a6944d25,맛집,식당(분식)
KAKAO,67cd3fc5f597d50ca6f6fe8c3d59d502,맛집,식당(한식)
KAKAO,88cb83144e3f51a5bf7291556eb30a94,맛집,식당(일식)
KAKAO,140ae938ec2508c94499cd8b3a963118,맛집,식당(중식)
KAKAO,8acd802ce5e74f1c8d5bb8074f2297fa,맛집,식당(한식)
KAKAO,62a4b2be90647963051abaf105ff8d41,맛집,식당(한식)
KAKAO,e5a1e693a973d59b0e78282b0f9a1b42,맛집,식당(뷔페)
KAKAO,ad621732f2ae6a1335eecf3dfb1dffcf,맛집,식당(한식)
KAKAO,4ebb2319526bb2cc8cfd33c79493c335,맛집,식당(한식)
KAKAO,6277d3a78410c3872a0e35d91a016e79,맛집,식당(한식)
KAKAO,66d975ae0f450080a7cef305879f06b1,맛집,식당(한식)
KAKAO,bd279daebfda382e6ad087b02cddbec1,맛집,식당(기타)
KAKAO,fd3c18bae8c8bae9dddb4a44676bbf51,맛집,식당(한식)
KAKAO,c19d96318528612ca90b646e372e0052,맛집,식당(분식)
KAKAO,e39f7cfd42800003ca1bc0e010bfeb4c,맛집,식당(한식)
KAKAO,8dd03c12cf2208dfe5f87d682d6d4c50,맛집,식당(일식)
KAKAO,d3df6110bec983e581cf309bffe56607,맛집,식당(한식)
KAKAO,a9a9a04adf9eb4cd3baed3f642a4cab9,맛집,식당(한식)
KAKAO,a5953c19066b56c927690a65d30a9735,맛집,식당(한식)
KAKAO,92b66ec3410aac5b55ed7ea52cec11a2,맛집,식당(한식)
KAKAO,b18ca96a4a7d9e0663ca949ec93258e4,맛집,식당(기타)
KAKAO,6679911da06005a4886ed26d1e8525b3,맛집,식당(양식)
KAKAO,267baceb06d6a88d564e9b86c956fd60,맛집,식당(일식)
KAKAO,983ea199589eef91395041845ce302af,맛집,식당(양식)
KAKAO,dc8a8df8eb55a769a0a916b384d77f9f,맛집,식당(한식)
KAKAO,206ce3d4ddb424d84ef37624a0206bda,맛집,식당(기타)
KAKAO,f1a8845c7a1a3e1b880555b88cc0e64b,맛집,식당(한식)
KAKAO,e7a46b4de92bb2ecef3ee16101dbd1a2,맛집,식당(한식)
KAKAO,a4b74d5e40123aec6bf2571acb726f17,맛집,식당(한식)
KAKAO,32ff05ed9892643cd73664a3606ea2a9,맛집,식당(한식)
KAKAO,2172ed101be8453080f3a85f4483f430,맛집,식당(일식)
KAKAO,873e75150b72d7bc846a0135529771a5,맛집,식당(한식)
KAKAO,b4cd1e036c247516a68cf102e21020c3,맛집,식당(뷔페)
KAKAO,10c9bac417510b66b602d80f7128c05e,맛집,식당(한식)
KAKAO,56ff388c6bda923bfd7c28f8774f0b1b,맛집,식당(기타)
KAKAO,f80009c62f4f2914e52947c77191311d,맛집,식당(한식)
KAKAO,6fcfae30002dbc7c5cdf0026541fffe4,맛집,식당(한식)
KAKAO,42752fd958a806fc1a67c0d884155825,맛집,식당(일식)
KAKAO,e422f90a442e266fd3d01155446b3d67,맛집,식당(한식)
KAKAO,b6e298f9b88581ed643e9eac471c3478,맛집,식당(한식)
KAKAO,b0cd75cbd1310afcea0c3a63b57137a1,맛집,식당(중식)
KAKAO,54db171ccfdc450c46e9ac609fdbc1e1,맛집,식당(일식)
KAKAO,c7208b96199481a941c4ffc2f639d53e,맛집,식당(중식)
KAKAO,fea03556921aee9b06229e79b4612402,맛집,식당(한식)
KAKAO,b3347cd96c5cd374b6b64431e8298b34,맛집,식당(양식)
KAKAO,e8ed3ca5c1e3a8e1d5684f0e31846f00,맛집,식당(중식)
KAKAO,49d01b005933b989d9abbcfbd3bb0db4,맛집,식당(일식)
KAKAO,fb39f8223e39e60fe55c0436c59d6e55,맛집,식당(중식)
KAKAO,e62b6ba10618f27a6dd8df9d87ff8f07,맛집,식당(한식)
KAKAO,1182d62c28865870b4c73d7fe02b53d4,맛집,식당(한식)
KAKAO,555ca806eccd5dd29c5ab1c4da584a4c,맛집,식당(일식)
KAKAO,d693c6ea1a8bbbd02fcef668e68a6838,맛집,식당(양식)
KAKAO,fe732cceb12f4fe5f36b0c22e05d05b7,맛집,식당(중식)
KAKAO,4e2eb2ddf3ae0dbd9607d389a8c2bef6,맛집,식당(한식)
KAKAO,b0e7c68f11c1fcd010bf0b97ab13bd4f,맛집,식당(한식)
KAKAO,46336f617c84071504496c82ca0320b2,맛집,식당(기타)
KAKAO,2cc64307014ee858f12b734bb81b9074,맛집,식당(일식)
KAKAO,3392157225c346359215150f824aa73f,맛집,식당(한식)
KAKAO,15fedfffa277da70977c4584919b40b7,맛집,식당(중식)
KAKAO,31e0b3577493c39dd36e8eebbc5b5b06,맛집,식당(한식)
KAKAO,bfcbcecf3d978565893da5cadc0d22ac,맛집,식당(한식)
KAKAO,b928c8f0c6e996ba6e8ed0269ff47930,맛집,식당(한식)
KAKAO,590b6130d9b5fd3359fd99d0567de747,맛집,식당(한식)
KAKAO,a3722c6a48f19ad2de1f2906f8117942,맛집,식당(한식)
KAKAO,d57477d7925ab5077198a9dc21154b05,맛집,식당(한식)
KAKAO,6a0c4fd0daa5b83467288bf6208f9391,맛집,식당(양식)
KAKAO,bad5020b5c3fc61c172711d6205b7de6,맛집,식당(분식)
KAKAO,4594d31846c6a5346600ce5e3324e82f,맛집,식당(한식)
KAKAO,a1150e5cab8d79cd82057d1ca04d7282,맛집,식당(중식)
KAKAO,ad5f4456e57ada95f8be8ed19a315364,맛집,식당(한식)
KAKAO,3db422c40d3a574579744527a186a26c,맛집,식당(한식)
KAKAO,f5e6a0f7743d02149978d95a76ef3584,맛집,식당(한식)
KAKAO,5c713bb12112cb27665c3b7ca6db4ed1,맛집,식당(한식)
KAKAO,7d86fafbba401cfaae56112a22e8e144,맛집,식당(한식)
KAKAO,b8b31c68b568cf4f8c74daeb1bc4a774,맛집,식당(한식)
KAKAO,0d5f528aa5bd00996639fccc670117e7,맛집,식당(기타)
KAKAO,f2e47243e3c88810d91fcc3af9d61f0e,맛집,식당(기타)
KAKAO,d682bb645a7cbec961e125568b6c5ec9,맛집,식당(한식)
KAKAO,e8de1b8dac91d7a99e1823a16e76662f,맛집,식당(일식)
KAKAO,839ef539e0f8d4ec6bc2b2da6f4a47c5,맛집,식당(한식)
KAKAO,ab9eaf35f09cedc5059aba0bc2de1d83,맛집,식당(기타)
KAKAO,e1c1da0cb0334dac4ee9631a478e4c3a,맛집,식당(한식)
KAKAO,807dbc9ee51e1c18f3b61926cd8fbea1,맛집,식당(일식)
KAKAO,37748e809a4210ef8e65b75f39ef7867,맛집,식당(한식)
KAKAO,3208927035ab3a9e9837dd33cdf00cb8,맛집,식당(한식)
KAKAO,78d93e3e5e3db0bde92e52a90760bb20,맛집,식당(한식)
KAKAO,4aed4e154cb0130ab301e9fd80b8ef18,맛집,식당(분식)
KAKAO,33f39e61ac3357d151cee60bee73d2cf,맛집,식당(한식)
KAKAO,40aaa1b6e0a1aa13b5dd9e170d718931,맛집,식당(한식)
KAKAO,046b43833c41046fbce1140187b5b0f6,맛집,식당(한식)
KAKAO,fbe3e2f4bf5d031930702beb5d77d22b,맛집,식당(한식)
KAKAO,8eb700fa2190b4d87ca58d0ff72cf5c3,맛집,식당(한식)
KAKAO,6dc95104ecdd4df9a8ac6a0e30c20f43,맛집,식당(일식)
KAKAO,6b78460f3fddaf114f8f1cf6baa890c0,맛집,식당(한식)
KAKAO,46a3bf221fb221187f3edbefc8b63ff2,맛집,식당(중식)
KAKAO,1490bac97b77f7dd80e983d1f9eeffd8,맛집,식당(한식)
KAKAO,b06c694e9fc07312ea56927c349043a5,맛집,식당(한식)
KAKAO,0b3fdb512363310f2e7cc554bbd9eeea,맛집,식당(양식)
KAKAO,6eba4dd9245fe5f2bad9c07e5b251d00,맛집,식당(분식)
KAKAO,9d006a25dec7c390f6fb188d85b7b8ef,맛집,카페(일반)
KAKAO,e72f3e66a006bc48d42dec3c539e1030,맛집,식당(한식)
KAKAO,1b9c4d36105cfac907ed26f1123aba69,맛집,식당(한식)
KAKAO,e051b41949ed76a9b3d46b9341415210,맛집,식당(한식)
KAKAO,a72b9554eef5d047400f788360beb3d4,맛집,식당(한식)
KAKAO,c9e5178608ecf768425d8fbca7550456,맛집,식당(뷔페)
KAKAO,32093a8d337f6f3838680043856bae74,맛집,식당(한식)
KAKAO,b44f9091b0e9b218d4a5e2bb607b6ee5,맛집,식당(한식)
KAKAO,6b0e0f231de430a3ee5334f88f3124f7,맛집,식당(분식)
KAKAO,d2d6f1f90c496b715544a368923c22d3,맛집,식당(한식)
KAKAO,f22b423875aa07efffc28e781608467f,맛집,식당(한식)
KAKAO,53589204b48c9de95f9d32312fcc9fa4,맛집,식당(한식)
KAKAO,98087412d8c830ec4ce3ff878873552e,맛집,식당(분식)
KAKAO,5305ef93a743f0b05ce5bff748ce5721,맛집,식당(분식)
KAKAO,89df009cc9c62398bf073e839078d603,맛집,식당(한식)
KAKAO,7d37aaea9574eea9c30898d8ec28569e,맛집,식당(기타)
KAKAO,c3ab3bda653bb4552f0ce214ad448593,맛집,식당(한식)
KAKAO,a750e337370feab820424031180098f6,맛집,식당(한식)
KAKAO,520bdd48d311063e46f48851b1265557,맛집,식당(분식)
KAKAO,c27239d239b5fd36752b7e5b6454ed4a,맛집,식당(한식)
KAKAO,74fb31e0cb4702c2d410dce083f05807,맛집,식당(한식)
KAKAO,fcea82c0936c945fbec86d935512828e,맛집,식당(한식)
KAKAO,683b0db8d85f09e41ea4c6db37a95b14,맛집,식당(한식)
KAKAO,3173f18f2d3b8fa9b775cc37f2a5a409,맛집,식당(한식)
KAKAO,38eaa9ccae33dfd91af7ee5bde28d621,맛집,식당(한식)
KAKAO,d8ac14e0da9a6ab15cc6ccbf0419a286,맛집,식당(한식)
KAKAO,50982e63bf36b056a2f72cf1e7ec6353,맛집,식당(한식)
KAKAO,115c377a73d1eb03b26a9fa2cf0723a0,맛집,식당(분식)
KAKAO,7e6586378db55681e407465e46d5fadf,맛집,식당(한식)
KAKAO,e1a02a41b00f5d14c1cbb23c8a401ee4,맛집,식당(한식)
KAKAO,ede7b305798aa8e608960db1963604be,맛집,식당(한식)
KAKAO,938d514b6ef3201bd53a1812b2600d7f,맛집,식당(한식)
KAKAO,17dd1e3f1e48918fa4c1a78c667b7f5a,맛집,식당(한식)
KAKAO,e346973ab6e326f23972d7867fb0b3eb,맛집,식당(한식)
KAKAO,5930ad7231925958dd41d70facb8f703,맛집,식당(한식)
KAKAO,a85104a3381cc5f761fa16d86e3a5807,맛집,식당(한식)
KAKAO,004f64cd95d643d14168b95029af404a,맛집,식당(한식)
KAKAO,33caea01043abce015cd50d935d911c3,맛집,식당(기타)
KAKAO,e18b4c3a09c53fa05d48819a8fae5f6d,맛집,식당(분식)
KAKAO,cc97caf1468fdd721c100ef8d9e19dae,맛집,식당(양식)
KAKAO,199343f808932a3917d1e55edfba3bfd,맛집,식당(한식)
KAKAO,e1e6e465695e8450109d977aeb8163c8,맛집,식당(기타)
KAKAO,fe00d52d0533de521b5a2a2c5d7b65cb,맛집,식당(한식)
KAKAO,9ee649b41ed7fea4d5dc0b194dc7c9db,맛집,식당(한식)
KAKAO,375863e9acf601782dc92bd7dff27e6a,맛집,식당(기타)
KAKAO,0a5892d4fa84411d21fbb9717c6cb692,맛집,식당(한식)
KAKAO,c3c36d57ea2c1e7ac53e1ae0e608eab2,맛집,식당(한식)
KAKAO,dbfe9920bdc5281540934bb5ffdbf2b8,맛집,식당(기타)
KAKAO,104f71ad8070266395bd09a6a1a67228,맛집,식당(양식)
KAKAO,5f670912a735ea84826878421af845d6,맛집,식당(한식)
KAKAO,4458b5c20e32b5c125ca3517ad4217dc,맛집,식당(한식)
KAKAO,aabc9a9d3259ddf566ee8d8c15c7a999,맛집,식당(한식)
KAKAO,ecaef37d45801f8f3e9eeb7c321784f2,맛집,식당(한식)
KAKAO,6d602c8ecc20aff523a403a7a22ad5c5,맛집,식당(일식)
KAKAO,0a423e847c7c441668d16748600a4766,맛집,식당(한식)
KAKAO,a57841ecf28e346df5a64f1ae4d2a110,맛집,식당(뷔페)
KAKAO,8ac7654be2390267571368bfb1a51f48,맛집,식당(한식)
KAKAO,246ed6d9c5fb7bfb1b78c5ca62343518,맛집,식당(중식)
KAKAO,f70718f4b34d8f6a50ba61d1e1874d0e,맛집,식당(한식)
KAKAO,a237cdaba74095802656f9f44863e3f8,맛집,식당(한식)
KAKAO,d5603e16ffd9fe59d3c239fc2d8c19bd,맛집,식당(중식)
KAKAO,326218c0bc28fe814e88e5c7139b7e9d,맛집,식당(한식)
KAKAO,076c18cc9adf9ae5df7f504dfad6164b,맛집,식당(한식)
KAKAO,129f6b6d9635525cbf1d6c9593002e85,맛집,식당(한식)
KAKAO,13eb2dc626af986a68c4cae02d7fb00d,맛집,식당(기타)
KAKAO,82674776de744144834d6e3a3b6cb874,맛집,식당(기타)
KAKAO,3c392b73152d4ec770101f82380e2e96,맛집,식당(한식)
KAKAO,ed52dce08153a6f55ec893c7e9dbd93a,맛집,식당(한식)
KAKAO,d4e87a9fcebd943a73c95015496be481,맛집,식당(한식)
KAKAO,d0f2aa3bbbd1cf9efa7855cc1b774a1c,맛집,식당(기타)
KAKAO,12d2364c0586c46cf25c28709f420da2,맛집,식당(한식)
KAKAO,be4e127097379f78f76f1bbac168d8f2,맛집,식당(한식)
KAKAO,0ef67b4a78297f989c49f1582de3185c,맛집,식당(한식)
KAKAO,73bef5b85570b6c731a94756c7c8f4e8,맛집,식당(한식)
KAKAO,a598bc63513c97f9cf9343095b8cbf70,맛집,식당(한식)
KAKAO,e41dd616b13beee2e3db547762376260,맛집,식당(한식)
KAKAO,02d83d76adee50acf371a4678fd0a007,맛집,식당(한식)
KAKAO,b19595ca42076f951e8212f2d1ee3e5e,맛집,식당(한식)
KAKAO,7ce15d8331bb86df7040bf455fc1ccc1,맛집,식당(한식)
KAKAO,d60530e6f226dcbaeb8311aeef7804fc,맛집,식당(한식)
KAKAO,6b9abe71516f03929cfd25a3fd23d214,맛집,식당(기타)
KAKAO,466eb5b1807aea8a47dc1d5f81dd99ac,맛집,식당(한식)
KAKAO,602507060eefa8861bcfbfb7a8f26ae2,맛집,식당(한식)
KAKAO,3c367d13b188d84424d6cc58dc19741f,맛집,식당(한식)
KAKAO,6231d1ce009494ad5a13ae5964dd4c77,맛집,식당(한식)
KAKAO,4daa6fac836ff88e30eceb745dfd230b,맛집,식당(한식)
KAKAO,8c644f86c6f27a902278ed0f4c7f019b,맛집,식당(양식)
KAKAO,8ae2707e84dc07a426744a589ad6b43b,맛집,식당(한식)
KAKAO,18b163659da6d3182c0cb864e477a84a,맛집,식당(양식)
KAKAO,2d2ca3cbf52acba8e9d91927ead1b2a2,맛집,식당(한식)
KAKAO,d364ceac610a2642b92936e2fe3fa1b5,맛집,식당(한식)
KAKAO,174ac961c321fe8f09af7f5867095411,맛집,식당(한식)
KAKAO,6d2d90bade2d7866f007387cf862ae01,맛집,식당(한식)
KAKAO,12fd7cab3bca9a04be7ef0b63b533a60,맛집,식당(중식)
KAKAO,a45101d25ef8e75f906ba5f9570a302d,맛집,식당(한식)
KAKAO,90294b4424c1f3f34677ef2cf80417e0,맛집,식당(한식)
KAKAO,dde0cea522fd194061bb8d149bd701bb,맛집,식당(한식)
KAKAO,3f519c67f51014b8c7f1c00f90a3d62a,맛집,식당(한식)
KAKAO,26b154e7a22b927bd1f53912b6562019,맛집,식당(중식)
KAKAO,eb3edeb289d216c137bcf9d10970d6cb,맛집,식당(한식)
KAKAO,ebb1fb61c5e20f7f07a16ce720b3703a,맛집,식당(한식)
KAKAO,f83a6a992e608fbb7bc6809690f6fbb8,맛집,식당(한식)
KAKAO,9646118f52b298518113cb08e40a3baf,맛집,식당(한식)
KAKAO,3e2e5a3ed5915079b4c0886fb2076362,맛집,식당(한식)
KAKAO,d082919d7c1cd1104b4ed42465016871,맛집,식당(한식)
KAKAO,15631859177418a90f04ec25a8f0d1a1,맛집,식당(한식)
KAKAO,5b2c25a423f4569341a8e5e48ee89cda,맛집,식당(한식)
KAKAO,9de96a043210dab34692786ed4fdcb8f,맛집,식당(한식)
KAKAO,109d192a5d6e5f41a8a8e019135239c9,맛집,식당(한식)
KAKAO,184cc7182c02e24ec5d119c0e61039ad,맛집,식당(한식)
KAKAO,a7624e800c38dd8c8074b6d01633d38a,맛집,식당(뷔페)
KAKAO,5155429f9bec7ecccfa775ad18f8fb5b,맛집,식당(양식)
KAKAO,39100abf1fbf60f77b70dd297696e0ba,맛집,식당(양식)
KAKAO,e4b19db39bf333f8cc802ef838a4a053,맛집,식당(한식)
KAKAO,41db61fb4a237dff091b0b3eb43dd7a1,맛집,식당(한식)
KAKAO,fdae9af7b22a10f653a9635ccd87c681,맛집,식당(한식)
KAKAO,eaf89e0fffdde0973727627e98186eb7,맛집,식당(한식)
KAKAO,74d0a2071d70c47e75b5e69eb296d810,맛집,식당(양식)
KAKAO,376d134d24b033cc85bb8e2d90b04199,맛집,식당(한식)
KAKAO,b99cf10b13d29596dec1bc598a78879e,맛집,식당(한식)
KAKAO,ebb8d79274b80259ba1c55b4a8e0dc55,맛집,식당(한식)
KAKAO,429cde4f581dacbc2542a85395b70bab,맛집,식당(한식)
KAKAO,81d2748ddb67ffa51430f11ee7867dd3,맛집,식당(중식)
KAKAO,f003fc1bf65d417f9e516b96cc4c605c,맛집,식당(한식)
KAKAO,0bc0a2f7c6240f5026598310916faf47,맛집,식당(한식)
KAKAO,7be1dc1f13586bcb8f9f31208649bbdd,맛집,식당(뷔페)
KAKAO,5c32c374746ec551dfb771a7661918fe,맛집,식당(한식)
KAKAO,caeb84c23c046565ab925d59fcdaa17e,맛집,식당(한식)
KAKAO,37ce77ce2dfb980dbffbdd509921e6ea,맛집,식당(한식)
KAKAO,6ff2ffe9530fade5f31597a815e7cb24,맛집,식당(한식)
KAKAO,92485d0b7461f2f2ad0e7e3750160589,맛집,식당(중식)
KAKAO,ecee4153c5db575c48350c7f91cd45b4,맛집,식당(일식)
KAKAO,45a0172696802967b14e82cbae9e99aa,맛집,식당(뷔페)
KAKAO,b683904cdf0267793a22324fc68a4bcf,맛집,식당(중식)
KAKAO,c4ad5e0e9a7e9eea75a9c5b2b18034e3,맛집,식당(한식)
KAKAO,a48a6e1dd14a837f9f028c9fb69e367f,맛집,식당(양식)
KAKAO,ac539b9b76440d5c020a35543bbf3d1a,맛집,식당(기타)
KAKAO,aa6316a10236ad5e4ae8044783a631d3,맛집,식당(한식)
KAKAO,8b4c82b723d62c6b5da3e02ce5bf9f14,맛집,식당(한식)
KAKAO,61323250fa53b4d10cbaffba877562a6,맛집,식당(한식)
KAKAO,d7e3d4f8710607913bceedc119be3e8b,맛집,식당(일식)
KAKAO,64fa4e19e55a9cb4806c56dd8ec6e188,맛집,식당(일식)
KAKAO,0e558a09ea31f64c5692187428ba685e,맛집,식당(한식)
KAKAO,e0e5651231e5f71ab2a395ae35cddd68,맛집,식당(한식)
KAKAO,7f2034f737069889e4095b88e4088844,맛집,식당(한식)
KAKAO,a7022f4a9c90b18121475d2ab96a911d,맛집,식당(뷔페)
KAKAO,e63b54215a40b57f7689b0ba1f1dca10,맛집,식당(한식)
KAKAO,d0a9ad4ba2e0893c1bd604dddf6ddc94,맛집,식당(중식)
KAKAO,92cf3bcfd1dcbd151b9c22582aacd15c,맛집,식당(한식)
KAKAO,35e4168088deb653b3ec3fe63bfb353f,맛집,식당(한식)
KAKAO,b9522cc4d3a4b243df3f2f0efd5a3342,맛집,식당(한식)
KAKAO,9e1835297327b2a224b76cc655097aa4,맛집,식당(한식)
KAKAO,42bd061df5e162ae14861a53f37bf012,맛집,식당(한식)
KAKAO,6c7af8e8d1669b9bb05e29c31a336476,맛집,식당(한식)
KAKAO,9adaf470503ef6aeda5ff9871bd02d24,맛집,식당(한식)
KAKAO,294b277770684e7b77d5b19cb4ab5b6e,맛집,식당(한식)
KAKAO,d513aed0024c2a2ce931ee6c3840340d,맛집,식당(한식)
KAKAO,0862d7fda073093f89d74f13a7ad268a,맛집,식당(한식)
KAKAO,3ead2c676048dc205a658f927d52a1c2,맛집,식당(기타)
KAKAO,3ced0e6160da5bdbd9fe0423fcb4f01a,맛집,식당(한식)
